D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_37_243.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_37_243.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_37_243.jpg, 0, 1, 0, 30.19021
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_37_346.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_37_346.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_37_346.jpg, 0, 1, 0, 30.19033
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_37_449.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_37_449.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_37_449.jpg, -0.0543516, 1, 0, 30.18968
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_37_550.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_37_550.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_37_550.jpg, -0.3561288, 1, 0, 30.16069
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_37_651.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_37_651.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_37_651.jpg, -0.5116746, 1, 0, 30.14984
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_37_753.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_37_753.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_37_753.jpg, -0.2151423, 1, 0, 30.19427
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_37_855.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_37_855.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_37_855.jpg, 0, 1, 0, 30.18643
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_37_958.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_37_958.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_37_958.jpg, 0, 1, 0, 30.18994
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_38_061.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_38_061.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_38_061.jpg, 0, 1, 0, 30.1903
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_38_165.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_38_165.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_38_165.jpg, 0, 1, 0, 30.19032
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_38_264.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_38_264.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_38_264.jpg, 0, 1, 0, 30.18981
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_38_368.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_38_368.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_38_368.jpg, -0.2860542, 1, 0, 30.16985
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_38_468.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_38_468.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_38_468.jpg, -0.2216664, 1, 0, 30.18834
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_38_569.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_38_569.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_38_569.jpg, 0, 1, 0, 30.18797
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_38_672.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_38_672.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_38_672.jpg, 0, 1, 0, 30.19008
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_38_776.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_38_776.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_38_776.jpg, 0.157209, 1, 0, 30.1819
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_38_878.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_38_878.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_38_878.jpg, 0.1972758, 1, 0, 30.18614
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_38_978.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_38_978.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_38_978.jpg, 0, 1, 0, 30.1892
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_39_082.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_39_082.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_39_082.jpg, -0.2870609, 1, 0, 30.16571
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_39_182.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_39_182.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_39_182.jpg, 0, 1, 0, 30.18954
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_39_286.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_39_286.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_39_286.jpg, 0, 1, 0, 30.19007
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_39_387.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_39_387.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_39_387.jpg, 0, 1, 0, 30.19025
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_39_489.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_39_489.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_39_489.jpg, -0.120459, 1, 0, 30.187
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_39_590.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_39_590.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_39_590.jpg, -0.2768439, 1, 0, 30.17519
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_39_693.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_39_693.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_39_693.jpg, 0, 1, 0, 30.1888
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_39_795.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_39_795.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_39_795.jpg, 0, 1, 0, 30.19
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_39_896.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_39_896.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_39_896.jpg, 0, 1, 0, 30.19025
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_39_997.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_39_997.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_39_997.jpg, 0, 1, 0, 30.1903
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_40_100.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_40_100.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_40_100.jpg, 0, 1, 0, 30.1903
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_40_201.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_40_201.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_40_201.jpg, -0.0286719, 1, 0, 30.19011
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_40_304.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_40_304.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_40_304.jpg, -0.3261366, 1, 0, 30.16478
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_40_408.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_40_408.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_40_408.jpg, -0.5870796, 1, 0, 30.13158
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_40_512.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_40_512.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_40_512.jpg, -0.2867829, 1, 0, 30.19318
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_40_613.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_40_613.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_40_613.jpg, 0, 1, 0, 30.18521
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_40_714.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_40_714.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_40_714.jpg, 0, 1, 0, 30.18957
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_40_818.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_40_818.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_40_818.jpg, 0, 1, 0, 30.19022
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_40_920.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_40_920.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_40_920.jpg, 0, 1, 0, 30.19027
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_41_023.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_41_023.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_41_023.jpg, 0, 1, 0, 30.19026
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_41_122.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_41_122.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_41_122.jpg, 0, 1, 0, 30.19042
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_41_226.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_41_226.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_41_226.jpg, 0, 1, 0, 30.19027
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_41_330.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_41_330.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_41_330.jpg, 0, 1, 0, 30.18992
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_41_434.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_41_434.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_41_434.jpg, 0, 1, 0, 30.19031
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_41_537.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_41_537.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_41_537.jpg, 0, 1, 0, 30.1903
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_41_640.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_41_640.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_41_640.jpg, 0, 1, 0, 30.1903
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_41_744.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_41_744.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_41_744.jpg, 0, 1, 0, 30.1903
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_41_845.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_41_845.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_41_845.jpg, 0, 1, 0, 30.1903
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_41_950.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_41_950.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_41_950.jpg, 0, 1, 0, 30.19033
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_42_050.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_42_050.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_42_050.jpg, 0, 1, 0, 30.19029
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_42_152.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_42_152.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_42_152.jpg, 0, 1, 0, 30.1903
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_42_255.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_42_255.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_42_255.jpg, 0, 1, 0, 30.19032
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_42_358.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_42_358.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_42_358.jpg, 0, 1, 0, 30.19028
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_42_459.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_42_459.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_42_459.jpg, 0, 1, 0, 30.19031
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_42_560.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_42_560.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_42_560.jpg, 0, 1, 0, 30.19033
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_42_663.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_42_663.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_42_663.jpg, 0, 1, 0, 30.19036
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_42_765.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_42_765.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_42_765.jpg, 0, 1, 0, 30.19029
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_42_867.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_42_867.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_42_867.jpg, 0, 1, 0, 30.19029
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_42_969.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_42_969.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_42_969.jpg, 0, 1, 0, 30.19028
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_43_072.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_43_072.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_43_072.jpg, 0, 1, 0, 30.1903
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_43_175.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_43_175.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_43_175.jpg, -0.09697799, 1, 0, 30.18793
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_43_276.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_43_276.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_43_276.jpg, -0.3996063, 1, 0, 30.15593
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_43_378.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_43_378.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_43_378.jpg, -0.4812183, 1, 0, 30.1644
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_43_482.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_43_482.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_43_482.jpg, -0.1198714, 1, 0, 30.19277
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_43_585.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_43_585.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_43_585.jpg, 0, 1, 0, 30.1883
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_43_688.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_43_688.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_43_688.jpg, 0, 1, 0, 30.19008
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_43_789.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_43_789.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_43_789.jpg, 0.0126159, 1, 0, 30.19019
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_43_892.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_43_892.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_43_892.jpg, 0.3157386, 1, 0, 30.16473
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_43_994.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_43_994.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_43_994.jpg, 0.01941482, 1, 0, 30.18965
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_44_096.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_44_096.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_44_096.jpg, 0, 1, 0, 30.18987
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_44_200.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_44_200.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_44_200.jpg, 0, 1, 0, 30.19022
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_44_303.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_44_303.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_44_303.jpg, 0, 1, 0, 30.1903
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_44_405.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_44_405.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_44_405.jpg, 0, 1, 0, 30.19033
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_44_506.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_44_506.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_44_506.jpg, 0, 1, 0, 30.19032
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_44_610.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_44_610.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_44_610.jpg, 0, 1, 0, 30.19033
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_44_712.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_44_712.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_44_712.jpg, 0, 1, 0, 30.19029
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_44_816.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_44_816.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_44_816.jpg, 0, 1, 0, 30.19031
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_44_916.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_44_916.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_44_916.jpg, 0, 1, 0, 30.19029
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_45_017.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_45_017.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_45_017.jpg, 0, 1, 0, 30.19032
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_45_121.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_45_121.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_45_121.jpg, 0, 1, 0, 30.19027
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_45_224.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_45_224.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_45_224.jpg, 0, 1, 0, 30.19038
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_45_327.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_45_327.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_45_327.jpg, 0, 1, 0, 30.1903
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_45_428.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_45_428.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_45_428.jpg, 0, 1, 0, 30.19026
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_45_530.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_45_530.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_45_530.jpg, 0, 1, 0, 30.1903
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_45_634.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_45_634.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_45_634.jpg, 0, 1, 0, 30.1903
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_45_737.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_45_737.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_45_737.jpg, 0, 1, 0, 30.19029
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_45_838.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_45_838.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_45_838.jpg, 0, 1, 0, 30.19028
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_45_942.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_45_942.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_45_942.jpg, -0.250104, 1, 0, 30.1743
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_46_045.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_46_045.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_46_045.jpg, -0.3271728, 1, 0, 30.1768
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_46_145.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_46_145.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_46_145.jpg, -0.02691003, 1, 0, 30.18915
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_46_247.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_46_247.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_46_247.jpg, 0, 1, 0, 30.18965
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_46_349.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_46_349.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_46_349.jpg, 0.1002255, 1, 0, 30.18616
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_46_450.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_46_450.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_46_450.jpg, 0, 1, 0, 30.18995
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_46_552.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_46_552.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_46_552.jpg, 0, 1, 0, 30.19004
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_46_654.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_46_654.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_46_654.jpg, 0, 1, 0, 30.19019
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_46_758.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_46_758.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_46_758.jpg, 0, 1, 0, 30.18999
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_46_860.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_46_860.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_46_860.jpg, 0, 1, 0, 30.17054
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_46_961.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_46_961.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_46_961.jpg, 0, 1, 0, 30.23068
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_47_061.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_47_061.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_47_061.jpg, 0, 1, 0, 30.15798
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_47_165.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_47_165.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_47_165.jpg, 0, 1, 0, 30.18152
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_47_267.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_47_267.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_47_267.jpg, 0, 1, 0, 30.1891
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_47_370.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_47_370.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_47_370.jpg, 0, 1, 0, 30.18984
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_47_471.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_47_471.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_47_471.jpg, 0, 1, 0, 30.18994
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_47_576.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_47_576.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_47_576.jpg, 0, 1, 0, 30.18993
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_47_679.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_47_679.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_47_679.jpg, 0, 1, 0, 30.18991
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_47_780.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_47_780.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_47_780.jpg, 0, 1, 0, 30.18993
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_47_884.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_47_884.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_47_884.jpg, 0, 1, 0, 30.18993
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_47_986.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_47_986.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_47_986.jpg, 0, 1, 0, 30.18992
D:\self-driving-car\recording\IMG\center_2020_12_11_10_43_48_090.jpg, D:\self-driving-car\recording\IMG\left_2020_12_11_10_43_48_090.jpg, D:\self-driving-car\recording\IMG\right_2020_12_11_10_43_48_090.jpg, 0, 1, 0, 30.18994
